sensor_name,sensor_kind,t_monotonic,t_wall,raw_value,value,units,status,message,filtered_value,sequence,source
CC-PT,pressure,378042.4617553,1779343210.4425042,2055425,181.28222898033007,psi,OK,,,,simulated
FI-PT,pressure,378042.462026,1779343210.4427736,2888511,305.4217315222897,psi,OK,,,,simulated
thrust,thrust,378042.4620863,1779343210.4428334,-2597,154.7932809344843,N,OK,,,,simulated
tank_temp,temperature,378042.4621319,1779343210.442879,180890,20.308713733021307,°C,OK,,,,simulated
CC-PT,pressure,378042.4758569,1779343210.4566061,2061848,182.23933067790637,psi,OK,,,,simulated
FI-PT,pressure,378042.4760672,1779343210.456815,2912556,309.0047161584754,psi,OK,,,,simulated
thrust,thrust,378042.4762835,1779343210.4570317,-2653,158.1311414398101,N,OK,,,,simulated
tank_temp,temperature,378042.4763551,1779343210.457102,180992,20.46662735618607,°C,OK,,,,simulated
CC-PT,pressure,378042.4866256,1779343210.467374,2053967,181.0649700242245,psi,OK,,,,simulated
FI-PT,pressure,378042.4867881,1779343210.4675353,2921221,310.29590192984364,psi,OK,,,,simulated
thrust,thrust,378042.4868301,1779343210.4675767,-2777,165.52211827303154,N,OK,,,,simulated
tank_temp,temperature,378042.4868612,1779343210.467608,180829,20.214275193677672,°C,OK,,,,simulated
CC-PT,pressure,378042.4971224,1779343210.47787,2063908,182.54629463509258,psi,OK,,,,simulated
FI-PT,pressure,378042.4972171,1779343210.4779637,2917148,309.6889775620672,psi,OK,,,,simulated
thrust,thrust,378042.4972646,1779343210.4780118,-2891,172.3170485874448,N,OK,,,,simulated
tank_temp,temperature,378042.4972967,1779343210.4780433,181042,20.544035994992328,°C,OK,,,,simulated
CC-PT,pressure,378042.5073193,1779343210.488067,2056089,181.38117270245223,psi,OK,,,,simulated
FI-PT,pressure,378042.507422,1779343210.4881687,2905165,307.9033712033476,psi,OK,,,,simulated
thrust,thrust,378042.5074453,1779343210.4881923,-2895,172.55546719496806,N,OK,,,,simulated
tank_temp,temperature,378042.5074692,1779343210.4882164,180920,20.35515891630506,°C,OK,,,,simulated
CC-PT,pressure,378042.51807,1779343210.498817,2076044,184.3546997731566,psi,OK,,,,simulated
FI-PT,pressure,378042.5182129,1779343210.4989605,2907854,308.3040634756164,psi,OK,,,,simulated
thrust,thrust,378042.5183079,1779343210.4990556,-2909,173.3899323212995,N,OK,,,,simulated
tank_temp,temperature,378042.5183705,1779343210.4991174,181020,20.509976193917574,°C,OK,,,,simulated
CC-PT,pressure,378042.5292754,1779343210.5100245,2061718,182.2199591660451,psi,OK,,,,simulated
FI-PT,pressure,378042.529445,1779343210.510192,2906318,308.07518161239403,psi,OK,,,,simulated
thrust,thrust,378042.5294736,1779343210.5102203,-2983,177.80067656048004,N,OK,,,,simulated
tank_temp,temperature,378042.5295057,1779343210.5102525,180987,20.458886492305446,°C,OK,,,,simulated
CC-PT,pressure,378042.5398462,1779343210.5205941,2052252,180.8094150792855,psi,OK,,,,simulated
FI-PT,pressure,378042.5399289,1779343210.5206757,2913813,309.1920237770109,psi,OK,,,,simulated
thrust,thrust,378042.5399487,1779343210.5206954,-3099,184.71481617865493,N,OK,,,,simulated
tank_temp,temperature,378042.5399705,1779343210.5207176,180918,20.35206257075281,°C,OK,,,,simulated
CC-PT,pressure,378042.5502652,1779343210.531013,2068134,183.17601778221342,psi,OK,,,,simulated
FI-PT,pressure,378042.5503952,1779343210.5311427,2916685,309.61998517751516,psi,OK,,,,simulated
thrust,thrust,378042.5504247,1779343210.5311716,-3085,183.88035105232348,N,OK,,,,simulated
tank_temp,temperature,378042.5504494,1779343210.5311964,181009,20.492946293380196,°C,OK,,,,simulated
CC-PT,pressure,378042.5604843,1779343210.541232,2045516,179.8056727416125,psi,OK,,,,simulated
FI-PT,pressure,378042.5605669,1779343210.5413136,2903371,307.63604433966213,psi,OK,,,,simulated
thrust,thrust,378042.5606066,1779343210.5413537,-3139,187.09900225388765,N,OK,,,,simulated
tank_temp,temperature,378042.5606415,1779343210.5413883,181060,20.57190310496258,°C,OK,,,,simulated
CC-PT,pressure,378042.5707322,1779343210.5514798,2069338,183.35542778437468,psi,OK,,,,simulated
FI-PT,pressure,378042.5708775,1779343210.551625,2919410,310.0260418684532,psi,OK,,,,simulated
thrust,thrust,378042.5709052,1779343210.5516522,-3189,190.07923484792855,N,OK,,,,simulated
tank_temp,temperature,378042.5709286,1779343210.5516753,180895,20.31645459690193,°C,OK,,,,simulated
CC-PT,pressure,378042.5811044,1779343210.5618532,2052906,180.90686868511062,psi,OK,,,,simulated
FI-PT,pressure,378042.5813487,1779343210.5620973,2913209,309.10202075267085,psi,OK,,,,simulated
thrust,thrust,378042.5814001,1779343210.5621471,-3179,189.48318832912037,N,OK,,,,simulated
tank_temp,temperature,378042.5814313,1779343210.5621781,181073,20.592029351052208,°C,OK,,,,simulated
CC-PT,pressure,378042.5915923,1779343210.5723405,2048707,180.28116885199174,psi,OK,,,,simulated
FI-PT,pressure,378042.5916901,1779343210.5724368,2887761,305.30997280001316,psi,OK,,,,simulated
thrust,thrust,378042.591746,1779343210.572493,-3321,197.94704889619652,N,OK,,,,simulated
tank_temp,temperature,378042.591778,1779343210.5725248,180973,20.437212073439692,°C,OK,,,,simulated
CC-PT,pressure,378042.6017306,1779343210.5824788,2072258,183.79054174310465,psi,OK,,,,simulated
FI-PT,pressure,378042.601814,1779343210.5825608,2904394,307.7884832368473,psi,OK,,,,simulated
thrust,thrust,378042.6018654,1779343210.582613,-3213,191.50974649306818,N,OK,,,,simulated
tank_temp,temperature,378042.6018905,1779343210.5826373,180888,20.305617387469056,°C,OK,,,,simulated
CC-PT,pressure,378042.6121397,1779343210.5928886,2066789,182.97559714026417,psi,OK,,,,simulated
FI-PT,pressure,378042.6122711,1779343210.5930178,2906646,308.1240574269363,psi,OK,,,,simulated
thrust,thrust,378042.6122984,1779343210.5930452,-3225,192.225002315638,N,OK,,,,simulated
tank_temp,temperature,378042.6123251,1779343210.5930722,180928,20.367544298514062,°C,OK,,,,simulated
CC-PT,pressure,378042.6229598,1779343210.603709,2058785,181.782908056129,psi,OK,,,,simulated
FI-PT,pressure,378042.6231511,1779343210.603902,2900999,307.2825887540089,psi,OK,,,,simulated
thrust,thrust,378042.6232202,1779343210.603967,-3321,197.94704889619652,N,OK,,,,simulated
tank_temp,temperature,378042.6232521,1779343210.6039991,180967,20.427923036782943,°C,OK,,,,simulated
CC-PT,pressure,378042.6331597,1779343210.613908,2064956,182.70245882302032,psi,OK,,,,simulated
FI-PT,pressure,378042.6333026,1779343210.6140501,2908320,308.3735028950575,psi,OK,,,,simulated
thrust,thrust,378042.6333513,1779343210.614098,-3357,200.09281636390597,N,OK,,,,simulated
tank_temp,temperature,378042.6333768,1779343210.6141236,180988,20.46043466508157,°C,OK,,,,simulated
CC-PT,pressure,378042.6433571,1779343210.6241057,2053911,181.05662537296118,psi,OK,,,,simulated
FI-PT,pressure,378042.6434774,1779343210.6242247,2906674,308.12822975256796,psi,OK,,,,simulated
thrust,thrust,378042.6435309,1779343210.6242783,-3385,201.76174661656887,N,OK,,,,simulated
tank_temp,temperature,378042.6435646,1779343210.624312,180888,20.305617387469056,°C,OK,,,,simulated
CC-PT,pressure,378042.6537677,1779343210.6345153,2047017,180.02933919779528,psi,OK,,,,simulated
FI-PT,pressure,378042.6538542,1779343210.6346009,2906012,308.0295840537052,psi,OK,,,,simulated
thrust,thrust,378042.6538801,1779343210.634627,-3333,198.66230471876634,N,OK,,,,simulated
tank_temp,temperature,378042.6539049,1779343210.6346517,180914,20.34586987964831,°C,OK,,,,simulated
CC-PT,pressure,378042.6642276,1779343210.6449757,2053454,180.98852705818734,psi,OK,,,,simulated
FI-PT,pressure,378042.664332,1779343210.6450794,2903926,307.71874579414674,psi,OK,,,,simulated
thrust,thrust,378042.6643722,1779343210.6451197,-3371,200.92728149023742,N,OK,,,,simulated
tank_temp,temperature,378042.6644371,1779343210.6451845,180968,20.42947120955907,°C,OK,,,,simulated
CC-PT,pressure,378042.6750322,1779343210.6557817,2057788,181.63434346131606,psi,OK,,,,simulated
FI-PT,pressure,378042.6752089,1779343210.6559558,2909217,308.5071663269003,psi,OK,,,,simulated
thrust,thrust,378042.6752347,1779343210.6559813,-3423,204.02672338803995,N,OK,,,,simulated
tank_temp,temperature,378042.6752817,1779343210.6560287,180953,20.40624861791719,°C,OK,,,,simulated
CC-PT,pressure,378042.6856549,1779343210.666404,2055190,181.2472112473501,psi,OK,,,,simulated
FI-PT,pressure,378042.6858156,1779343210.6665623,2900279,307.1753003806234,psi,OK,,,,simulated
thrust,thrust,378042.6858419,1779343210.6665888,-3423,204.02672338803995,N,OK,,,,simulated
tank_temp,temperature,378042.6858994,1779343210.6666467,181061,20.573451277738705,°C,OK,,,,simulated
CC-PT,pressure,378042.696319,1779343210.6770678,2039555,178.91741441695862,psi,OK,,,,simulated
FI-PT,pressure,378042.6964525,1779343210.6771994,2911320,308.82053778416366,psi,OK,,,,simulated
thrust,thrust,378042.6965812,1779343210.6773293,-3331,198.5430954150047,N,OK,,,,simulated
tank_temp,temperature,378042.6966308,1779343210.6773775,180985,20.455790146753195,°C,OK,,,,simulated
CC-PT,pressure,378042.7067056,1779343210.6874537,2057444,181.58308346069856,psi,OK,,,,simulated
FI-PT,pressure,378042.7068371,1779343210.687584,2888020,305.34856681210596,psi,OK,,,,simulated
thrust,thrust,378042.7068892,1779343210.6876369,-3309,197.2317930736267,N,OK,,,,simulated
tank_temp,temperature,378042.7069441,1779343210.6876917,180988,20.46043466508157,°C,OK,,,,simulated
CC-PT,pressure,378042.7174263,1779343210.6981738,2039752,178.94676970800992,psi,OK,,,,simulated
FI-PT,pressure,378042.7175271,1779343210.698274,2906039,308.0336073677072,psi,OK,,,,simulated
thrust,thrust,378042.7175515,1779343210.6982985,-3373,201.04649079399906,N,OK,,,,simulated
tank_temp,temperature,378042.7175764,1779343210.6983232,180871,20.27929845027493,°C,OK,,,,simulated
CC-PT,pressure,378042.7281357,1779343210.7088845,2047517,180.1038450126463,psi,OK,,,,simulated
FI-PT,pressure,378042.72874,1779343210.7094877,2900276,307.1748533457343,psi,OK,,,,simulated
thrust,thrust,378042.728797,1779343210.7095442,-3261,194.37076978334744,N,OK,,,,simulated
tank_temp,temperature,378042.7288312,1779343210.709578,180869,20.276202104722678,°C,OK,,,,simulated
CC-PT,pressure,378042.7433482,1779343210.724097,2052564,180.85590670775252,psi,OK,,,,simulated
FI-PT,pressure,378042.7435099,1779343210.7242568,2900874,307.2639623002961,psi,OK,,,,simulated
thrust,thrust,378042.7435386,1779343210.7242854,-3299,196.63574655481852,N,OK,,,,simulated
tank_temp,temperature,378042.7435681,1779343210.724315,180857,20.257624031409176,°C,OK,,,,simulated
CC-PT,pressure,378042.7541956,1779343210.7349453,2051817,180.7445950203651,psi,OK,,,,simulated
FI-PT,pressure,378042.7569323,1779343210.7376804,2907134,308.1967751022309,psi,OK,,,,simulated
thrust,thrust,378042.7569857,1779343210.7377324,-3245,193.41709535325435,N,OK,,,,simulated
tank_temp,temperature,378042.7570155,1779343210.7377622,180919,20.353610743528936,°C,OK,,,,simulated
CC-PT,pressure,378042.7645063,1779343210.7452545,2034409,178.1506005705119,psi,OK,,,,simulated
FI-PT,pressure,378042.76461,1779343210.7453568,2897841,306.81201002740977,psi,OK,,,,simulated
thrust,thrust,378042.7646993,1779343210.745447,-3261,194.37076978334744,N,OK,,,,simulated
tank_temp,temperature,378042.7647363,1779343210.745483,180962,20.420182172902315,°C,OK,,,,simulated
CC-PT,pressure,378042.7753362,1779343210.7560842,2067896,183.14055301434433,psi,OK,,,,simulated
FI-PT,pressure,378042.7754072,1779343210.756154,2872256,302.9995474814829,psi,OK,,,,simulated
thrust,thrust,378042.7754267,1779343210.7561736,-3161,188.41030459526564,N,OK,,,,simulated
tank_temp,temperature,378042.7754474,1779343210.7561944,181029,20.5239097489027,°C,OK,,,,simulated
CC-PT,pressure,378042.7865,1779343210.7672489,2052295,180.81582257936267,psi,OK,,,,simulated
FI-PT,pressure,378042.7866739,1779343210.7674212,2889084,305.50711518610893,psi,OK,,,,simulated
thrust,thrust,378042.7867372,1779343210.7674844,-3163,188.52951389902728,N,OK,,,,simulated
tank_temp,temperature,378042.7867902,1779343210.7675374,180981,20.449597455648693,°C,OK,,,,simulated
CC-PT,pressure,378042.7966887,1779343210.7774363,2055813,181.34004549265447,psi,OK,,,,simulated
FI-PT,pressure,378042.7967824,1779343210.777529,2901204,307.3131361380978,psi,OK,,,,simulated
thrust,thrust,378042.7968072,1779343210.777554,-3121,186.02611852003292,N,OK,,,,simulated
tank_temp,temperature,378042.7968321,1779343210.7775788,180863,20.26691306806593,°C,OK,,,,simulated
CC-PT,pressure,378042.8072816,1779343210.7880294,2026139,176.918274392876,psi,OK,,,,simulated
FI-PT,pressure,378042.8073754,1779343210.7881222,2900214,307.16561462469275,psi,OK,,,,simulated
thrust,thrust,378042.8074546,1779343210.788202,-3065,182.68825801470712,N,OK,,,,simulated
tank_temp,temperature,378042.8074881,1779343210.7882347,180910,20.33967718854381,°C,OK,,,,simulated
CC-PT,pressure,378042.8178847,1779343210.798632,2050427,180.53746885507925,psi,OK,,,,simulated
FI-PT,pressure,378042.8179838,1779343210.798731,2897858,306.8145432251147,psi,OK,,,,simulated
thrust,thrust,378042.8180279,1779343210.7987752,-3055,182.09221149589894,N,OK,,,,simulated
tank_temp,temperature,378042.8180964,1779343210.7988439,181053,20.561065895529705,°C,OK,,,,simulated
CC-PT,pressure,378042.8297441,1779343210.810494,2048297,180.2200740838139,psi,OK,,,,simulated
FI-PT,pressure,378042.8300235,1779343210.8107722,2895922,306.5260567100115,psi,OK,,,,simulated
thrust,thrust,378042.8302988,1779343210.811047,-2925,174.3436067513926,N,OK,,,,simulated
tank_temp,temperature,378042.8303601,1779343210.8111072,180920,20.35515891630506,°C,OK,,,,simulated
CC-PT,pressure,378042.8400594,1779343210.8208144,2047443,180.09281815204835,psi,OK,,,,simulated
FI-PT,pressure,378042.8404161,1779343210.8211634,2908815,308.44726365176007,psi,OK,,,,simulated
thrust,thrust,378042.8404496,1779343210.8211963,-2909,173.3899323212995,N,OK,,,,simulated
tank_temp,temperature,378042.8404731,1779343210.82122,180944,20.392315062932063,°C,OK,,,,simulated
CC-PT,pressure,378042.8501429,1779343210.8308904,2043016,179.4331436673574,psi,OK,,,,simulated
FI-PT,pressure,378042.8502532,1779343210.8309999,2901838,307.40760951132887,psi,OK,,,,simulated
thrust,thrust,378042.8503063,1779343210.8310537,-2889,172.19783928368315,N,OK,,,,simulated
tank_temp,temperature,378042.8503432,1779343210.83109,180819,20.19879346591642,°C,OK,,,,simulated
CC-PT,pressure,378042.8605277,1779343210.8412762,2041361,179.18652942020051,psi,OK,,,,simulated
FI-PT,pressure,378042.8606307,1779343210.8415222,2891139,305.81333408514666,psi,OK,,,,simulated
thrust,thrust,378042.8608485,1779343210.8415956,-2849,169.81365320845043,N,OK,,,,simulated
tank_temp,temperature,378042.8608764,1779343210.8416233,180817,20.19569712036417,°C,OK,,,,simulated
CC-PT,pressure,378042.8713206,1779343210.8520687,2037773,178.65187569282958,psi,OK,,,,simulated
FI-PT,pressure,378042.8737319,1779343210.8544812,2892545,306.02284443650774,psi,OK,,,,simulated
thrust,thrust,378042.8738042,1779343210.8545513,-2725,162.422676375229,N,OK,,,,simulated
tank_temp,temperature,378042.8738399,1779343210.8545866,180873,20.28239479582718,°C,OK,,,,simulated
CC-PT,pressure,378042.8816945,1779343210.8624432,2033342,177.99160516161982,psi,OK,,,,simulated
FI-PT,pressure,378042.8818313,1779343210.8625784,2910259,308.6624364450498,psi,OK,,,,simulated
thrust,thrust,378042.8818908,1779343210.862638,-2677,159.56165308494974,N,OK,,,,simulated
tank_temp,temperature,378042.8819371,1779343210.862684,180886,20.302521041916805,°C,OK,,,,simulated
CC-PT,pressure,378042.8928214,1779343210.8735693,2058527,181.74446305566588,psi,OK,,,,simulated
FI-PT,pressure,378042.8929124,1779343210.8736591,2901582,307.36946253412515,psi,OK,,,,simulated
thrust,thrust,378042.8929246,1779343210.873671,-2615,155.86616466833902,N,OK,,,,simulated
tank_temp,temperature,378042.8929372,1779343210.873684,180935,20.378381507946937,°C,OK,,,,simulated
CC-PT,pressure,378042.9029679,1779343210.883716,2036937,178.52730197039867,psi,OK,,,,simulated
FI-PT,pressure,378042.9030697,1779343210.8838165,2903832,307.70473870095475,psi,OK,,,,simulated
thrust,thrust,378042.9030946,1779343210.8838415,-2581,153.8396065043912,N,OK,,,,simulated
tank_temp,temperature,378042.9031189,1779343210.8838656,180891,20.310261905797432,°C,OK,,,,simulated
CC-PT,pressure,378042.9140973,1779343210.894847,2056951,181.50962072725545,psi,OK,,,,simulated
FI-PT,pressure,378042.9144783,1779343210.8952255,2900093,307.14758421749883,psi,OK,,,,simulated
thrust,thrust,378042.9145208,1779343210.8952677,-2417,144.06444359593706,N,OK,,,,simulated
tank_temp,temperature,378042.9145585,1779343210.8953052,180788,20.15080010985654,°C,OK,,,,simulated
CC-PT,pressure,378042.9250804,1779343210.9058287,2032373,177.84721289243853,psi,OK,,,,simulated
FI-PT,pressure,378042.9252509,1779343210.9059978,2901678,307.38376765057654,psi,OK,,,,simulated
thrust,thrust,378042.9253399,1779343210.9060872,-2379,141.79946682446598,N,OK,,,,simulated
tank_temp,temperature,378042.9254129,1779343210.90616,181053,20.561065895529705,°C,OK,,,,simulated
CC-PT,pressure,378042.9357074,1779343210.9164562,2048430,180.23989263056427,psi,OK,,,,simulated
FI-PT,pressure,378042.9358424,1779343210.9165893,2893910,306.226245311051,psi,OK,,,,simulated
thrust,thrust,378042.9358706,1779343210.9166172,-2269,135.242955117576,N,OK,,,,simulated
tank_temp,temperature,378042.9358956,1779343210.9166422,180920,20.35515891630506,°C,OK,,,,simulated
CC-PT,pressure,378042.9463453,1779343210.927094,2049410,180.38592402767227,psi,OK,,,,simulated
FI-PT,pressure,378042.9464726,1779343210.9272192,2889254,305.5324471631583,psi,OK,,,,simulated
thrust,thrust,378042.9464961,1779343210.9272428,-2201,131.18983878968038,N,OK,,,,simulated
tank_temp,temperature,378042.9465165,1779343210.927263,180785,20.146155591528167,°C,OK,,,,simulated
CC-PT,pressure,378042.9569767,1779343210.9377244,2046052,179.8855429751328,psi,OK,,,,simulated
FI-PT,pressure,378042.9570768,1779343210.9378235,2888970,305.4901278603229,psi,OK,,,,simulated
thrust,thrust,378042.9570935,1779343210.9378402,-2141,127.6135596768313,N,OK,,,,simulated
tank_temp,temperature,378042.9571119,1779343210.9378586,181000,20.47901273839507,°C,OK,,,,simulated
CC-PT,pressure,378042.9673907,1779343210.9481385,2034729,178.19828429201655,psi,OK,,,,simulated
FI-PT,pressure,378042.967483,1779343210.9482296,2889619,305.58683640799956,psi,OK,,,,simulated
